target_date,decision_rule,source_rows,unique_exact_target_values,minimum_gp_target,maximum_gp_target,target_spread,values_consistent_within_1e_12
2025-03-11,24h_prior,4,1,0.4000000000000021,0.4000000000000021,0.0,True
2025-03-11,6h_prior,4,1,0.7000000000000028,0.7000000000000028,0.0,True
2025-03-11,event_day_open,4,1,0.8000000000000007,0.8000000000000007,0.0,True
2025-03-12,12h_prior,4,1,-1.5,-1.5,0.0,True
2025-03-12,24h_prior,4,1,0.0,0.0,0.0,True
2025-03-12,6h_prior,4,1,-1.5,-1.5,0.0,True
2025-03-12,event_day_open,4,1,-1.3000000000000007,-1.3000000000000007,0.0,True
2025-03-13,12h_prior,4,1,2.0,2.0,0.0,True
2025-03-13,24h_prior,4,1,1.6000000000000014,1.6000000000000014,0.0,True
2025-03-13,6h_prior,4,1,2.0,2.0,0.0,True
2025-03-13,event_day_open,4,1,1.1000000000000014,1.1000000000000014,0.0,True
2025-03-14,12h_prior,4,1,1.3999999999999986,1.3999999999999986,0.0,True
2025-03-14,24h_prior,4,1,0.3999999999999986,0.3999999999999986,0.0,True
2025-03-14,6h_prior,4,1,1.3999999999999986,1.3999999999999986,0.0,True
2025-03-14,event_day_open,4,1,0.0,0.0,0.0,True
2025-03-15,12h_prior,4,1,0.5999999999999979,0.5999999999999979,0.0,True
2025-03-15,24h_prior,4,1,0.5999999999999979,0.5999999999999979,0.0,True
2025-03-15,6h_prior,4,1,0.5999999999999979,0.5999999999999979,0.0,True
2025-03-15,event_day_open,4,1,-0.5,-0.5,0.0,True
2025-03-16,12h_prior,4,1,0.5999999999999979,0.5999999999999979,0.0,True
2025-03-16,24h_prior,4,1,-0.1000000000000014,-0.1000000000000014,0.0,True
2025-03-16,6h_prior,4,1,0.5999999999999979,0.5999999999999979,0.0,True
2025-03-16,event_day_open,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2025-03-17,12h_prior,4,1,-0.2000000000000028,-0.2000000000000028,0.0,True
2025-03-17,24h_prior,4,1,-0.6000000000000014,-0.6000000000000014,0.0,True
2025-03-17,6h_prior,4,1,0.5,0.5,0.0,True
2025-03-17,event_day_open,4,1,0.5,0.5,0.0,True
2025-03-18,12h_prior,4,1,-2.0,-2.0,0.0,True
2025-03-18,24h_prior,4,1,-1.6999999999999993,-1.6999999999999993,0.0,True
2025-03-18,6h_prior,4,1,-2.0,-2.0,0.0,True
2025-03-18,event_day_open,4,1,-2.0,-2.0,0.0,True
2025-03-19,12h_prior,4,1,2.3000000000000007,2.3000000000000007,0.0,True
2025-03-19,24h_prior,4,1,2.3000000000000007,2.3000000000000007,0.0,True
2025-03-19,6h_prior,4,1,2.3000000000000007,2.3000000000000007,0.0,True
2025-03-19,event_day_open,4,1,2.3000000000000007,2.3000000000000007,0.0,True
2025-03-20,12h_prior,4,1,2.799999999999997,2.799999999999997,0.0,True
2025-03-20,24h_prior,4,1,2.8999999999999986,2.8999999999999986,0.0,True
2025-03-20,6h_prior,4,1,2.799999999999997,2.799999999999997,0.0,True
2025-03-20,event_day_open,4,1,2.8999999999999986,2.8999999999999986,0.0,True
2025-03-21,12h_prior,4,1,2.799999999999997,2.799999999999997,0.0,True
2025-03-21,24h_prior,4,1,2.799999999999997,2.799999999999997,0.0,True
2025-03-21,6h_prior,4,1,2.799999999999997,2.799999999999997,0.0,True
2025-03-21,event_day_open,4,1,2.799999999999997,2.799999999999997,0.0,True
2025-03-22,12h_prior,4,1,1.900000000000002,1.900000000000002,0.0,True
2025-03-22,24h_prior,4,1,2.7,2.7,0.0,True
2025-03-22,6h_prior,4,1,1.900000000000002,1.900000000000002,0.0,True
2025-03-22,event_day_open,4,1,1.8000000000000007,1.8000000000000007,0.0,True
2025-03-23,12h_prior,4,1,1.599999999999998,1.599999999999998,0.0,True
2025-03-23,24h_prior,4,1,1.599999999999998,1.599999999999998,0.0,True
2025-03-23,6h_prior,4,1,1.599999999999998,1.599999999999998,0.0,True
2025-03-23,event_day_open,4,1,1.599999999999998,1.599999999999998,0.0,True
2025-03-24,12h_prior,4,1,1.1999999999999993,1.1999999999999993,0.0,True
2025-03-24,24h_prior,4,1,1.099999999999998,1.099999999999998,0.0,True
2025-03-24,6h_prior,4,1,1.1999999999999993,1.1999999999999993,0.0,True
2025-03-24,event_day_open,4,1,1.1999999999999993,1.1999999999999993,0.0,True
2025-03-25,12h_prior,4,1,2.299999999999997,2.299999999999997,0.0,True
2025-03-25,24h_prior,4,1,2.299999999999997,2.299999999999997,0.0,True
2025-03-25,6h_prior,4,1,2.299999999999997,2.299999999999997,0.0,True
2025-03-25,event_day_open,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2025-03-26,12h_prior,4,1,1.400000000000002,1.400000000000002,0.0,True
2025-03-26,24h_prior,4,1,1.400000000000002,1.400000000000002,0.0,True
2025-03-26,6h_prior,4,1,1.6000000000000014,1.6000000000000014,0.0,True
2025-03-26,event_day_open,4,1,1.6000000000000014,1.6000000000000014,0.0,True
2025-03-27,12h_prior,4,1,2.5,2.5,0.0,True
2025-03-27,24h_prior,4,1,2.400000000000002,2.400000000000002,0.0,True
2025-03-27,6h_prior,4,1,2.5,2.5,0.0,True
2025-03-27,event_day_open,4,1,2.5,2.5,0.0,True
2025-03-28,12h_prior,4,1,2.599999999999998,2.599999999999998,0.0,True
2025-03-28,24h_prior,4,1,2.099999999999998,2.099999999999998,0.0,True
2025-03-28,6h_prior,4,1,2.599999999999998,2.599999999999998,0.0,True
2025-03-28,event_day_open,4,1,2.599999999999998,2.599999999999998,0.0,True
2025-03-29,12h_prior,4,1,1.400000000000002,1.400000000000002,0.0,True
2025-03-29,24h_prior,4,1,1.400000000000002,1.400000000000002,0.0,True
2025-03-29,6h_prior,4,1,1.400000000000002,1.400000000000002,0.0,True
2025-03-29,event_day_open,4,1,-0.0999999999999978,-0.0999999999999978,0.0,True
2025-03-30,12h_prior,4,1,0.0,0.0,0.0,True
2025-03-30,24h_prior,4,1,-0.1999999999999993,-0.1999999999999993,0.0,True
2025-03-30,6h_prior,4,1,1.5,1.5,0.0,True
2025-03-30,event_day_open,4,1,1.5,1.5,0.0,True
2025-03-31,12h_prior,4,1,-2.099999999999998,-2.099999999999998,0.0,True
2025-03-31,24h_prior,4,1,-2.099999999999998,-2.099999999999998,0.0,True
2025-03-31,6h_prior,4,1,-2.3999999999999986,-2.3999999999999986,0.0,True
2025-03-31,event_day_open,4,1,-2.3999999999999986,-2.3999999999999986,0.0,True
2025-04-01,12h_prior,4,1,-0.5999999999999979,-0.5999999999999979,0.0,True
2025-04-01,24h_prior,4,1,0.1000000000000014,0.1000000000000014,0.0,True
2025-04-01,6h_prior,4,1,-0.5999999999999979,-0.5999999999999979,0.0,True
2025-04-01,event_day_open,4,1,-0.5999999999999979,-0.5999999999999979,0.0,True
2025-04-02,12h_prior,4,1,2.5,2.5,0.0,True
2025-04-02,24h_prior,4,1,2.8999999999999986,2.8999999999999986,0.0,True
2025-04-02,6h_prior,4,1,2.5,2.5,0.0,True
2025-04-02,event_day_open,4,1,3.0,3.0,0.0,True
2025-04-03,12h_prior,4,1,2.6000000000000014,2.6000000000000014,0.0,True
2025-04-03,24h_prior,4,1,2.6000000000000014,2.6000000000000014,0.0,True
2025-04-03,6h_prior,4,1,2.6000000000000014,2.6000000000000014,0.0,True
2025-04-03,event_day_open,4,1,2.3000000000000007,2.3000000000000007,0.0,True
2025-04-04,12h_prior,4,1,-0.1000000000000014,-0.1000000000000014,0.0,True
2025-04-04,24h_prior,4,1,-0.3000000000000007,-0.3000000000000007,0.0,True
2025-04-04,6h_prior,4,1,-0.1000000000000014,-0.1000000000000014,0.0,True
2025-04-04,event_day_open,4,1,0.0,0.0,0.0,True
2025-04-05,12h_prior,4,1,-2.3000000000000007,-2.3000000000000007,0.0,True
2025-04-05,24h_prior,4,1,-2.5,-2.5,0.0,True
2025-04-05,6h_prior,4,1,-2.3000000000000007,-2.3000000000000007,0.0,True
2025-04-05,event_day_open,4,1,-2.2,-2.2,0.0,True
2025-04-06,12h_prior,4,1,-0.9000000000000021,-0.9000000000000021,0.0,True
2025-04-06,24h_prior,4,1,-0.6000000000000014,-0.6000000000000014,0.0,True
2025-04-06,6h_prior,4,1,-0.9000000000000021,-0.9000000000000021,0.0,True
2025-04-06,event_day_open,4,1,-0.8000000000000007,-0.8000000000000007,0.0,True
2025-04-07,12h_prior,4,1,4.0,4.0,0.0,True
2025-04-07,24h_prior,4,1,3.900000000000002,3.900000000000002,0.0,True
2025-04-07,6h_prior,4,1,4.0,4.0,0.0,True
2025-04-07,event_day_open,4,1,3.6000000000000014,3.6000000000000014,0.0,True
2025-04-08,12h_prior,4,1,1.599999999999998,1.599999999999998,0.0,True
2025-04-08,24h_prior,4,1,1.8999999999999984,1.8999999999999984,0.0,True
2025-04-08,6h_prior,4,1,1.599999999999998,1.599999999999998,0.0,True
2025-04-08,event_day_open,4,1,1.5,1.5,0.0,True
2025-04-09,12h_prior,4,1,2.0,2.0,0.0,True
2025-04-09,24h_prior,4,1,1.8000000000000007,1.8000000000000007,0.0,True
2025-04-09,6h_prior,4,1,2.0,2.0,0.0,True
2025-04-09,event_day_open,4,1,1.0,1.0,0.0,True
2025-04-10,12h_prior,4,1,2.400000000000002,2.400000000000002,0.0,True
2025-04-10,24h_prior,4,1,3.0,3.0,0.0,True
2025-04-10,6h_prior,4,1,2.400000000000002,2.400000000000002,0.0,True
2025-04-10,event_day_open,4,1,0.8000000000000007,0.8000000000000007,0.0,True
2025-04-11,12h_prior,4,1,1.7000000000000028,1.7000000000000028,0.0,True
2025-04-11,24h_prior,4,1,1.3000000000000007,1.3000000000000007,0.0,True
2025-04-11,6h_prior,4,1,1.7000000000000028,1.7000000000000028,0.0,True
2025-04-11,event_day_open,4,1,1.7000000000000028,1.7000000000000028,0.0,True
2025-04-12,12h_prior,4,1,1.5,1.5,0.0,True
2025-04-12,24h_prior,4,1,1.7000000000000028,1.7000000000000028,0.0,True
2025-04-12,6h_prior,4,1,1.5,1.5,0.0,True
2025-04-12,event_day_open,4,1,2.0,2.0,0.0,True
2025-04-13,12h_prior,4,1,2.7,2.7,0.0,True
2025-04-13,24h_prior,4,1,1.8999999999999984,1.8999999999999984,0.0,True
2025-04-13,6h_prior,4,1,2.7,2.7,0.0,True
2025-04-13,event_day_open,4,1,1.5,1.5,0.0,True
2025-04-14,12h_prior,4,1,-0.6999999999999993,-0.6999999999999993,0.0,True
2025-04-14,24h_prior,4,1,-0.4000000000000021,-0.4000000000000021,0.0,True
2025-04-14,6h_prior,4,1,-0.6999999999999993,-0.6999999999999993,0.0,True
2025-04-14,event_day_open,4,1,-0.6000000000000014,-0.6000000000000014,0.0,True
2025-04-15,12h_prior,4,1,2.8000000000000007,2.8000000000000007,0.0,True
2025-04-15,24h_prior,4,1,2.8999999999999986,2.8999999999999986,0.0,True
2025-04-15,6h_prior,4,1,2.8000000000000007,2.8000000000000007,0.0,True
2025-04-15,event_day_open,4,1,2.0,2.0,0.0,True
2025-04-16,12h_prior,4,1,1.5,1.5,0.0,True
2025-04-16,24h_prior,4,1,2.0,2.0,0.0,True
2025-04-16,6h_prior,4,1,1.5,1.5,0.0,True
2025-04-16,event_day_open,4,1,1.5,1.5,0.0,True
2025-04-17,12h_prior,4,1,2.099999999999998,2.099999999999998,0.0,True
2025-04-17,24h_prior,4,1,1.6999999999999993,1.6999999999999993,0.0,True
2025-04-17,6h_prior,4,1,2.099999999999998,2.099999999999998,0.0,True
2025-04-17,event_day_open,4,1,2.0,2.0,0.0,True
2025-04-18,12h_prior,4,1,-0.1000000000000014,-0.1000000000000014,0.0,True
2025-04-18,24h_prior,4,1,-0.1999999999999993,-0.1999999999999993,0.0,True
2025-04-18,6h_prior,4,1,-0.1000000000000014,-0.1000000000000014,0.0,True
2025-04-18,event_day_open,4,1,-0.1999999999999993,-0.1999999999999993,0.0,True
2025-04-19,12h_prior,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2025-04-19,24h_prior,4,1,0.3000000000000007,0.3000000000000007,0.0,True
2025-04-19,6h_prior,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2025-04-19,event_day_open,4,1,0.6000000000000014,0.6000000000000014,0.0,True
2025-04-20,12h_prior,4,1,3.3000000000000007,3.3000000000000007,0.0,True
2025-04-20,24h_prior,4,1,3.400000000000002,3.400000000000002,0.0,True
2025-04-20,6h_prior,4,1,3.3000000000000007,3.3000000000000007,0.0,True
2025-04-20,event_day_open,4,1,2.900000000000002,2.900000000000002,0.0,True
2025-04-21,12h_prior,4,1,0.9000000000000021,0.9000000000000021,0.0,True
2025-04-21,24h_prior,4,1,1.3000000000000007,1.3000000000000007,0.0,True
2025-04-21,6h_prior,4,1,0.9000000000000021,0.9000000000000021,0.0,True
2025-04-21,event_day_open,4,1,1.3000000000000007,1.3000000000000007,0.0,True
2025-04-22,12h_prior,4,1,1.2000000000000028,1.2000000000000028,0.0,True
2025-04-22,24h_prior,4,1,1.7000000000000028,1.7000000000000028,0.0,True
2025-04-22,6h_prior,4,1,1.2000000000000028,1.2000000000000028,0.0,True
2025-04-22,event_day_open,4,1,1.5,1.5,0.0,True
2025-04-23,12h_prior,4,1,2.400000000000002,2.400000000000002,0.0,True
2025-04-23,24h_prior,4,1,2.5,2.5,0.0,True
2025-04-23,6h_prior,4,1,2.400000000000002,2.400000000000002,0.0,True
2025-04-23,event_day_open,4,1,2.2,2.2,0.0,True
2025-04-24,12h_prior,4,1,1.6000000000000014,1.6000000000000014,0.0,True
2025-04-24,24h_prior,4,1,2.200000000000003,2.200000000000003,0.0,True
2025-04-24,6h_prior,4,1,1.6000000000000014,1.6000000000000014,0.0,True
2025-04-24,event_day_open,4,1,2.200000000000003,2.200000000000003,0.0,True
2025-04-25,12h_prior,4,1,-1.8000000000000007,-1.8000000000000007,0.0,True
2025-04-25,24h_prior,4,1,0.8000000000000007,0.8000000000000007,0.0,True
2025-04-25,6h_prior,4,1,-1.8000000000000007,-1.8000000000000007,0.0,True
2025-04-25,event_day_open,4,1,0.3999999999999986,0.3999999999999986,0.0,True
2025-04-26,12h_prior,4,1,0.5,0.5,0.0,True
2025-04-26,24h_prior,4,1,0.5,0.5,0.0,True
2025-04-26,6h_prior,4,1,0.5,0.5,0.0,True
2025-04-26,event_day_open,4,1,0.2999999999999971,0.2999999999999971,0.0,True
2025-04-27,12h_prior,4,1,-2.900000000000002,-2.900000000000002,0.0,True
2025-04-27,24h_prior,4,1,-1.1999999999999993,-1.1999999999999993,0.0,True
2025-04-27,6h_prior,4,1,-2.900000000000002,-2.900000000000002,0.0,True
2025-04-27,event_day_open,4,1,-1.1999999999999993,-1.1999999999999993,0.0,True
2025-04-28,12h_prior,4,1,1.5,1.5,0.0,True
2025-04-28,24h_prior,4,1,0.5,0.5,0.0,True
2025-04-28,6h_prior,4,1,1.5,1.5,0.0,True
2025-04-28,event_day_open,4,1,1.1999999999999993,1.1999999999999993,0.0,True
2025-04-29,12h_prior,4,1,2.6000000000000014,2.6000000000000014,0.0,True
2025-04-29,24h_prior,4,1,2.400000000000002,2.400000000000002,0.0,True
2025-04-29,6h_prior,4,1,2.6000000000000014,2.6000000000000014,0.0,True
2025-04-29,event_day_open,4,1,2.6000000000000014,2.6000000000000014,0.0,True
2025-04-30,12h_prior,4,1,2.8000000000000007,2.8000000000000007,0.0,True
2025-04-30,24h_prior,4,1,3.099999999999998,3.099999999999998,0.0,True
2025-04-30,6h_prior,4,1,2.8000000000000007,2.8000000000000007,0.0,True
2025-04-30,event_day_open,4,1,2.8999999999999986,2.8999999999999986,0.0,True
2025-05-01,12h_prior,4,1,-0.9000000000000021,-0.9000000000000021,0.0,True
2025-05-01,24h_prior,4,1,-0.9000000000000021,-0.9000000000000021,0.0,True
2025-05-01,6h_prior,4,1,-0.9000000000000021,-0.9000000000000021,0.0,True
2025-05-01,event_day_open,4,1,0.5999999999999979,0.5999999999999979,0.0,True
2025-05-02,12h_prior,4,1,3.699999999999996,3.699999999999996,0.0,True
2025-05-02,24h_prior,4,1,3.199999999999996,3.199999999999996,0.0,True
2025-05-02,6h_prior,4,1,3.699999999999996,3.699999999999996,0.0,True
2025-05-02,event_day_open,4,1,2.699999999999996,2.699999999999996,0.0,True
2025-05-03,12h_prior,4,1,1.5,1.5,0.0,True
2025-05-03,24h_prior,4,1,1.1999999999999993,1.1999999999999993,0.0,True
2025-05-03,6h_prior,4,1,1.5,1.5,0.0,True
2025-05-03,event_day_open,4,1,1.5,1.5,0.0,True
2025-05-04,12h_prior,4,1,3.0,3.0,0.0,True
2025-05-04,24h_prior,4,1,2.8000000000000007,2.8000000000000007,0.0,True
2025-05-04,6h_prior,4,1,3.0,3.0,0.0,True
2025-05-04,event_day_open,4,1,3.0,3.0,0.0,True
2025-05-05,12h_prior,4,1,2.7,2.7,0.0,True
2025-05-05,24h_prior,4,1,2.8999999999999986,2.8999999999999986,0.0,True
2025-05-05,6h_prior,4,1,2.7,2.7,0.0,True
2025-05-05,event_day_open,4,1,3.2,3.2,0.0,True
2025-05-06,12h_prior,4,1,2.299999999999997,2.299999999999997,0.0,True
2025-05-06,24h_prior,4,1,1.099999999999998,1.099999999999998,0.0,True
2025-05-06,6h_prior,4,1,2.299999999999997,2.299999999999997,0.0,True
2025-05-06,event_day_open,4,1,0.0999999999999978,0.0999999999999978,0.0,True
2025-05-07,12h_prior,4,1,-0.3999999999999986,-0.3999999999999986,0.0,True
2025-05-07,24h_prior,4,1,-0.8999999999999986,-0.8999999999999986,0.0,True
2025-05-07,6h_prior,4,1,-0.3999999999999986,-0.3999999999999986,0.0,True
2025-05-07,event_day_open,4,1,-0.8999999999999986,-0.8999999999999986,0.0,True
2025-05-08,12h_prior,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2025-05-08,24h_prior,4,1,1.1999999999999993,1.1999999999999993,0.0,True
2025-05-08,6h_prior,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2025-05-08,event_day_open,4,1,1.0,1.0,0.0,True
2025-05-09,12h_prior,4,1,-0.3000000000000007,-0.3000000000000007,0.0,True
2025-05-09,24h_prior,4,1,-0.1999999999999993,-0.1999999999999993,0.0,True
2025-05-09,6h_prior,4,1,-0.3000000000000007,-0.3000000000000007,0.0,True
2025-05-09,event_day_open,4,1,0.1999999999999993,0.1999999999999993,0.0,True
2025-05-10,12h_prior,4,1,1.099999999999998,1.099999999999998,0.0,True
2025-05-10,24h_prior,4,1,5.0,5.0,0.0,True
2025-05-10,6h_prior,4,1,1.099999999999998,1.099999999999998,0.0,True
2025-05-10,event_day_open,4,1,1.3999999999999986,1.3999999999999986,0.0,True
2025-05-11,12h_prior,4,1,6.5,6.5,0.0,True
2025-05-11,24h_prior,4,1,7.600000000000001,7.600000000000001,0.0,True
2025-05-11,6h_prior,4,1,6.5,6.5,0.0,True
2025-05-11,event_day_open,4,1,4.5,4.5,0.0,True
2025-05-12,12h_prior,4,1,4.399999999999999,4.399999999999999,0.0,True
2025-05-12,24h_prior,4,1,4.899999999999999,4.899999999999999,0.0,True
2025-05-12,6h_prior,4,1,4.399999999999999,4.399999999999999,0.0,True
2025-05-12,event_day_open,4,1,4.399999999999999,4.399999999999999,0.0,True
2025-05-13,12h_prior,4,1,3.6999999999999993,3.6999999999999993,0.0,True
2025-05-13,24h_prior,4,1,3.400000000000002,3.400000000000002,0.0,True
2025-05-13,6h_prior,4,1,3.6999999999999993,3.6999999999999993,0.0,True
2025-05-13,event_day_open,4,1,3.1000000000000014,3.1000000000000014,0.0,True
2025-05-14,12h_prior,4,1,3.899999999999999,3.899999999999999,0.0,True
2025-05-14,24h_prior,4,1,4.699999999999999,4.699999999999999,0.0,True
2025-05-14,6h_prior,4,1,3.899999999999999,3.899999999999999,0.0,True
2025-05-14,event_day_open,4,1,4.0,4.0,0.0,True
2025-05-15,12h_prior,4,1,3.899999999999999,3.899999999999999,0.0,True
2025-05-15,24h_prior,4,1,4.099999999999998,4.099999999999998,0.0,True
2025-05-15,6h_prior,4,1,3.899999999999999,3.899999999999999,0.0,True
2025-05-15,event_day_open,4,1,3.6999999999999993,3.6999999999999993,0.0,True
2025-05-16,12h_prior,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2025-05-16,24h_prior,4,1,0.5,0.5,0.0,True
2025-05-16,6h_prior,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2025-05-16,event_day_open,4,1,0.6000000000000014,0.6000000000000014,0.0,True
2025-05-17,12h_prior,4,1,2.4999999999999964,2.4999999999999964,0.0,True
2025-05-17,24h_prior,4,1,2.8999999999999986,2.8999999999999986,0.0,True
2025-05-17,6h_prior,4,1,2.4999999999999964,2.4999999999999964,0.0,True
2025-05-17,event_day_open,4,1,2.9999999999999964,2.9999999999999964,0.0,True
2025-05-18,12h_prior,4,1,3.2,3.2,0.0,True
2025-05-18,24h_prior,4,1,3.2,3.2,0.0,True
2025-05-18,6h_prior,4,1,3.2,3.2,0.0,True
2025-05-18,event_day_open,4,1,3.2,3.2,0.0,True
2025-05-19,12h_prior,4,1,2.1000000000000014,2.1000000000000014,0.0,True
2025-05-19,24h_prior,4,1,2.0,2.0,0.0,True
2025-05-19,6h_prior,4,1,2.1000000000000014,2.1000000000000014,0.0,True
2025-05-19,event_day_open,4,1,1.1999999999999993,1.1999999999999993,0.0,True
2025-05-20,12h_prior,4,1,1.6000000000000014,1.6000000000000014,0.0,True
2025-05-20,24h_prior,4,1,2.400000000000002,2.400000000000002,0.0,True
2025-05-20,6h_prior,4,1,1.6000000000000014,1.6000000000000014,0.0,True
2025-05-20,event_day_open,4,1,2.3000000000000007,2.3000000000000007,0.0,True
2025-05-21,12h_prior,4,1,2.2,2.2,0.0,True
2025-05-21,24h_prior,4,1,2.599999999999998,2.599999999999998,0.0,True
2025-05-21,6h_prior,4,1,2.2,2.2,0.0,True
2025-05-21,event_day_open,4,1,1.8999999999999984,1.8999999999999984,0.0,True
2025-05-22,12h_prior,4,1,2.2,2.2,0.0,True
2025-05-22,24h_prior,4,1,2.0,2.0,0.0,True
2025-05-22,6h_prior,4,1,2.2,2.2,0.0,True
2025-05-22,event_day_open,4,1,2.3000000000000007,2.3000000000000007,0.0,True
2025-05-23,12h_prior,4,1,1.8999999999999984,1.8999999999999984,0.0,True
2025-05-23,24h_prior,4,1,1.6999999999999993,1.6999999999999993,0.0,True
2025-05-23,6h_prior,4,1,1.8999999999999984,1.8999999999999984,0.0,True
2025-05-23,event_day_open,4,1,1.599999999999998,1.599999999999998,0.0,True
2025-05-24,12h_prior,4,1,2.0,2.0,0.0,True
2025-05-24,24h_prior,4,1,0.1999999999999993,0.1999999999999993,0.0,True
2025-05-24,6h_prior,4,1,2.0,2.0,0.0,True
2025-05-24,event_day_open,4,1,-0.6000000000000014,-0.6000000000000014,0.0,True
2025-05-25,12h_prior,4,1,1.400000000000002,1.400000000000002,0.0,True
2025-05-25,24h_prior,4,1,-0.0999999999999978,-0.0999999999999978,0.0,True
2025-05-25,6h_prior,4,1,1.400000000000002,1.400000000000002,0.0,True
2025-05-25,event_day_open,4,1,-1.3000000000000007,-1.3000000000000007,0.0,True
2025-05-26,12h_prior,4,1,0.1999999999999993,0.1999999999999993,0.0,True
2025-05-26,24h_prior,4,1,0.8999999999999986,0.8999999999999986,0.0,True
2025-05-26,6h_prior,4,1,0.1999999999999993,0.1999999999999993,0.0,True
2025-05-26,event_day_open,4,1,0.3000000000000007,0.3000000000000007,0.0,True
2025-05-27,12h_prior,4,1,0.8999999999999986,0.8999999999999986,0.0,True
2025-05-27,24h_prior,4,1,0.3999999999999986,0.3999999999999986,0.0,True
2025-05-27,6h_prior,4,1,0.8999999999999986,0.8999999999999986,0.0,True
2025-05-27,event_day_open,4,1,1.5,1.5,0.0,True
2025-05-28,12h_prior,4,1,1.5,1.5,0.0,True
2025-05-28,24h_prior,4,1,0.9000000000000021,0.9000000000000021,0.0,True
2025-05-28,6h_prior,4,1,1.5,1.5,0.0,True
2025-05-28,event_day_open,4,1,1.3000000000000007,1.3000000000000007,0.0,True
2025-05-29,12h_prior,4,1,-0.5,-0.5,0.0,True
2025-05-29,24h_prior,4,1,0.0,0.0,0.0,True
2025-05-29,6h_prior,4,1,-0.5,-0.5,0.0,True
2025-05-29,event_day_open,4,1,0.1999999999999993,0.1999999999999993,0.0,True
2025-05-30,12h_prior,4,1,-1.1000000000000014,-1.1000000000000014,0.0,True
2025-05-30,24h_prior,4,1,-0.6999999999999993,-0.6999999999999993,0.0,True
2025-05-30,6h_prior,4,1,-1.1000000000000014,-1.1000000000000014,0.0,True
2025-05-30,event_day_open,4,1,-0.6000000000000014,-0.6000000000000014,0.0,True
2025-05-31,12h_prior,4,1,-0.9000000000000021,-0.9000000000000021,0.0,True
2025-05-31,24h_prior,4,1,-1.2000000000000028,-1.2000000000000028,0.0,True
2025-05-31,6h_prior,4,1,-0.9000000000000021,-0.9000000000000021,0.0,True
2025-05-31,event_day_open,4,1,-1.5,-1.5,0.0,True
2025-06-01,12h_prior,4,1,2.099999999999998,2.099999999999998,0.0,True
2025-06-01,24h_prior,4,1,1.5,1.5,0.0,True
2025-06-01,6h_prior,4,1,2.099999999999998,2.099999999999998,0.0,True
2025-06-01,event_day_open,4,1,1.5,1.5,0.0,True
2025-06-02,12h_prior,4,1,0.3999999999999986,0.3999999999999986,0.0,True
2025-06-02,24h_prior,4,1,0.8000000000000007,0.8000000000000007,0.0,True
2025-06-02,6h_prior,4,1,0.3999999999999986,0.3999999999999986,0.0,True
2025-06-02,event_day_open,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2025-06-03,12h_prior,4,1,0.4000000000000021,0.4000000000000021,0.0,True
2025-06-03,24h_prior,4,1,-0.2999999999999971,-0.2999999999999971,0.0,True
2025-06-03,6h_prior,4,1,0.4000000000000021,0.4000000000000021,0.0,True
2025-06-03,event_day_open,4,1,1.2000000000000028,1.2000000000000028,0.0,True
2025-06-04,12h_prior,4,1,0.5,0.5,0.0,True
2025-06-04,24h_prior,4,1,1.8000000000000007,1.8000000000000007,0.0,True
2025-06-04,6h_prior,4,1,0.5,0.5,0.0,True
2025-06-04,event_day_open,4,1,2.0,2.0,0.0,True
2025-06-05,12h_prior,4,1,1.0,1.0,0.0,True
2025-06-05,24h_prior,4,1,0.1000000000000014,0.1000000000000014,0.0,True
2025-06-05,6h_prior,4,1,1.0,1.0,0.0,True
2025-06-05,event_day_open,4,1,2.5,2.5,0.0,True
2025-06-06,12h_prior,4,1,2.900000000000002,2.900000000000002,0.0,True
2025-06-06,24h_prior,4,1,3.2,3.2,0.0,True
2025-06-06,6h_prior,4,1,2.900000000000002,2.900000000000002,0.0,True
2025-06-06,event_day_open,4,1,3.2,3.2,0.0,True
2025-06-07,12h_prior,4,1,3.200000000000003,3.200000000000003,0.0,True
2025-06-07,24h_prior,4,1,3.6000000000000014,3.6000000000000014,0.0,True
2025-06-07,6h_prior,4,1,3.200000000000003,3.200000000000003,0.0,True
2025-06-07,event_day_open,4,1,3.3000000000000007,3.3000000000000007,0.0,True
2025-06-08,12h_prior,4,1,2.6000000000000014,2.6000000000000014,0.0,True
2025-06-08,24h_prior,4,1,2.700000000000003,2.700000000000003,0.0,True
2025-06-08,6h_prior,4,1,2.6000000000000014,2.6000000000000014,0.0,True
2025-06-08,event_day_open,4,1,2.500000000000004,2.500000000000004,0.0,True
2025-06-09,12h_prior,4,1,3.4999999999999964,3.4999999999999964,0.0,True
2025-06-09,24h_prior,4,1,3.699999999999996,3.699999999999996,0.0,True
2025-06-09,6h_prior,4,1,3.4999999999999964,3.4999999999999964,0.0,True
2025-06-09,event_day_open,4,1,2.799999999999997,2.799999999999997,0.0,True
2025-06-10,12h_prior,4,1,4.200000000000003,4.200000000000003,0.0,True
